experiment_id,cycle_id,meas_id,move_status,position_status,captured_at_utc,position_t,x,y,z,position,rotation_matrix_json,error
EXP011,1,1,ok,ok,2026-04-03T11:24:23.137621+00:00,13:24:19,6.2485712890625,1.6856754150390625,0.7592337036132812,"[6.2485712890625,1.6856754150390625,0.7592337036132812]",null,
EXP011,2,2,ok,ok,2026-04-03T11:25:03.976225+00:00,13:25:00,6.8711328125,1.0772718505859376,0.7623424682617187,"[6.8711328125,1.0772718505859376,0.7623424682617187]",null,
EXP011,3,3,ok,ok,2026-04-03T11:25:37.982087+00:00,13:25:34,6.86444091796875,1.199340087890625,0.7611853637695313,"[6.86444091796875,1.199340087890625,0.7611853637695313]",null,
EXP011,4,4,ok,ok,2026-04-03T11:26:12.094472+00:00,13:26:08,6.8633779296875,1.3176461181640624,0.7607387084960937,"[6.8633779296875,1.3176461181640624,0.7607387084960937]",null,
EXP011,5,5,ok,ok,2026-04-03T11:26:45.986199+00:00,13:26:42,6.8639892578125,1.4384578857421875,0.7608421630859376,"[6.8639892578125,1.4384578857421875,0.7608421630859376]",null,
EXP011,6,6,ok,ok,2026-04-03T11:27:19.982286+00:00,13:27:16,6.862533203125,1.558185546875,0.7607232055664063,"[6.862533203125,1.558185546875,0.7607232055664063]",null,
EXP011,7,7,ok,ok,2026-04-03T11:27:53.980517+00:00,13:27:50,6.8627978515625,1.67827880859375,0.7605478515625,"[6.8627978515625,1.67827880859375,0.7605478515625]",null,
EXP011,8,8,ok,ok,2026-04-03T11:28:27.986370+00:00,13:28:24,6.86153173828125,1.7983359375,0.7605521240234375,"[6.86153173828125,1.7983359375,0.7605521240234375]",null,
EXP011,9,9,ok,ok,2026-04-03T11:29:01.984596+00:00,13:28:58,6.8590107421875,1.91816015625,0.760192626953125,"[6.8590107421875,1.91816015625,0.760192626953125]",null,
EXP011,10,10,ok,ok,2026-04-03T11:29:36.084773+00:00,13:29:32,6.86034228515625,2.03725634765625,0.7606312255859375,"[6.86034228515625,2.03725634765625,0.7606312255859375]",null,
EXP011,11,11,ok,ok,2026-04-03T11:30:09.984955+00:00,13:30:06,6.85909716796875,2.15827685546875,0.7606437377929688,"[6.85909716796875,2.15827685546875,0.7606437377929688]",null,
EXP011,12,12,ok,ok,2026-04-03T11:30:43.977778+00:00,13:30:40,6.8595390625,2.27831982421875,0.7611671142578125,"[6.8595390625,2.27831982421875,0.7611671142578125]",null,
EXP011,13,13,ok,ok,2026-04-03T11:31:16.949284+00:00,13:31:13,6.85866259765625,2.306848388671875,0.7607169799804687,"[6.85866259765625,2.306848388671875,0.7607169799804687]",null,
EXP011,14,14,ok,ok,2026-04-03T11:31:51.031911+00:00,13:31:47,6.7387724609375,2.306863525390625,0.7597539672851562,"[6.7387724609375,2.306863525390625,0.7597539672851562]",null,
EXP011,15,15,ok,ok,2026-04-03T11:32:23.935765+00:00,13:32:20,6.7398955078125,2.277834716796875,0.7603273315429687,"[6.7398955078125,2.277834716796875,0.7603273315429687]",null,
EXP011,16,16,ok,ok,2026-04-03T11:32:58.104100+00:00,13:32:54,6.74048583984375,2.15692431640625,0.7606233520507812,"[6.74048583984375,2.15692431640625,0.7606233520507812]",null,
EXP011,17,17,ok,ok,2026-04-03T11:33:31.966340+00:00,13:33:28,6.7423251953125,2.035499267578125,0.759968017578125,"[6.7423251953125,2.035499267578125,0.759968017578125]",null,
EXP011,18,18,ok,ok,2026-04-03T11:34:05.980514+00:00,13:34:02,6.7414931640625,1.9156826171875,0.7604439086914062,"[6.7414931640625,1.9156826171875,0.7604439086914062]",null,
EXP011,19,19,ok,ok,2026-04-03T11:34:40.095113+00:00,13:34:36,6.742693359375,1.7967335205078125,0.7606825561523437,"[6.742693359375,1.7967335205078125,0.7606825561523437]",null,
EXP011,20,20,ok,ok,2026-04-03T11:35:13.983314+00:00,13:35:10,6.74383251953125,1.6758818359375,0.7608558349609374,"[6.74383251953125,1.6758818359375,0.7608558349609374]",null,
EXP011,21,21,ok,ok,2026-04-03T11:35:47.979469+00:00,13:35:44,6.7449990234375,1.5559091796875,0.7608927001953125,"[6.7449990234375,1.5559091796875,0.7608927001953125]",null,
EXP011,22,22,ok,ok,2026-04-03T11:36:21.995822+00:00,13:36:18,6.7452939453125,1.436130859375,0.7608672485351563,"[6.7452939453125,1.436130859375,0.7608672485351563]",null,
EXP011,23,23,ok,ok,2026-04-03T11:36:55.969954+00:00,13:36:52,6.7447587890625,1.3163304443359376,0.7610283813476563,"[6.7447587890625,1.3163304443359376,0.7610283813476563]",null,
EXP011,24,24,ok,ok,2026-04-03T11:37:29.984294+00:00,13:37:26,6.74460400390625,1.19653759765625,0.7610562744140625,"[6.74460400390625,1.19653759765625,0.7610562744140625]",null,
EXP011,25,25,ok,ok,2026-04-03T11:38:03.981963+00:00,13:38:00,6.74595849609375,1.0764940185546874,0.7610599365234375,"[6.74595849609375,1.0764940185546874,0.7610599365234375]",null,
EXP011,26,26,ok,ok,2026-04-03T11:38:37.983029+00:00,13:38:34,6.62482421875,1.075777587890625,0.7602630004882812,"[6.62482421875,1.075777587890625,0.7602630004882812]",null,
