experiment_id,cycle_id,meas_id,move_status,position_status,captured_at_utc,position_t,x,y,z,position,rotation_matrix_json,error
EXP008,1,1,ok,ok,2026-04-02T13:08:58.964368+00:00,15:08:55,4.2148623046875,1.5067703857421875,0.7489234008789063,"[4.2148623046875,1.5067703857421875,0.7489234008789063]",null,
EXP008,2,2,ok,ok,2026-04-02T13:09:37.988005+00:00,15:09:34,4.82594580078125,0.8857596435546875,0.7535560913085938,"[4.82594580078125,0.8857596435546875,0.7535560913085938]",null,
EXP008,3,3,ok,ok,2026-04-02T13:10:10.996098+00:00,15:10:07,4.8259521484375,1.0050713500976562,0.7533365478515625,"[4.8259521484375,1.0050713500976562,0.7533365478515625]",null,
EXP008,4,4,ok,ok,2026-04-02T13:10:43.987789+00:00,15:10:40,4.8281103515625,1.1250343017578126,0.7530770263671875,"[4.8281103515625,1.1250343017578126,0.7530770263671875]",null,
EXP008,5,5,ok,ok,2026-04-02T13:11:16.986081+00:00,15:11:13,4.82986962890625,1.2449453125,0.7527283325195312,"[4.82986962890625,1.2449453125,0.7527283325195312]",null,
EXP008,6,6,ok,ok,2026-04-02T13:11:49.978071+00:00,15:11:46,4.83158935546875,1.3642896728515626,0.7523511962890626,"[4.83158935546875,1.3642896728515626,0.7523511962890626]",null,
EXP008,7,7,ok,ok,2026-04-02T13:12:23.094450+00:00,15:12:19,4.833431640625,1.4842596435546875,0.752268798828125,"[4.833431640625,1.4842596435546875,0.752268798828125]",null,
EXP008,8,8,ok,ok,2026-04-02T13:12:55.978277+00:00,15:12:52,4.8355537109375,1.603899169921875,0.7519386596679688,"[4.8355537109375,1.603899169921875,0.7519386596679688]",null,
EXP008,9,9,ok,ok,2026-04-02T13:13:28.982400+00:00,15:13:25,4.837435546875,1.7236824951171874,0.7517994995117188,"[4.837435546875,1.7236824951171874,0.7517994995117188]",null,
EXP008,10,10,ok,ok,2026-04-02T13:14:01.980625+00:00,15:13:58,4.83941748046875,1.8433458251953125,0.7516954345703125,"[4.83941748046875,1.8433458251953125,0.7516954345703125]",null,
EXP008,11,11,ok,ok,2026-04-02T13:14:34.986623+00:00,15:14:31,4.84168896484375,1.9636834716796876,0.7516389770507812,"[4.84168896484375,1.9636834716796876,0.7516389770507812]",null,
EXP008,12,12,ok,ok,2026-04-02T13:15:08.095345+00:00,15:15:04,4.84353857421875,2.08324365234375,0.7515161743164063,"[4.84353857421875,2.08324365234375,0.7515161743164063]",null,
EXP008,13,13,ok,ok,2026-04-02T13:15:39.929400+00:00,15:15:36,4.84405224609375,2.113101806640625,0.75156640625,"[4.84405224609375,2.113101806640625,0.75156640625]",null,
EXP008,14,14,ok,ok,2026-04-02T13:16:13.025550+00:00,15:16:09,4.72233935546875,2.1148623046875,0.7510056762695313,"[4.72233935546875,2.1148623046875,0.7510056762695313]",null,
EXP008,15,15,ok,ok,2026-04-02T13:16:44.936575+00:00,15:16:41,4.7237109375,2.085094970703125,0.7511640014648437,"[4.7237109375,2.085094970703125,0.7511640014648437]",null,
EXP008,16,16,ok,ok,2026-04-02T13:17:18.088830+00:00,15:17:14,4.72178564453125,1.9649403076171874,0.751186767578125,"[4.72178564453125,1.9649403076171874,0.751186767578125]",null,
EXP008,17,17,ok,ok,2026-04-02T13:17:50.979641+00:00,15:17:47,4.7196337890625,1.845064697265625,0.7512944946289063,"[4.7196337890625,1.845064697265625,0.7512944946289063]",null,
EXP008,18,18,ok,ok,2026-04-02T13:18:23.982272+00:00,15:18:20,4.717541015625,1.725510009765625,0.7513677978515625,"[4.717541015625,1.725510009765625,0.7513677978515625]",null,
EXP008,19,19,ok,ok,2026-04-02T13:18:56.984130+00:00,15:18:53,4.71562353515625,1.6056849365234376,0.7514984130859375,"[4.71562353515625,1.6056849365234376,0.7514984130859375]",null,
EXP008,20,20,ok,ok,2026-04-02T13:19:29.976560+00:00,15:19:26,4.71349169921875,1.485894775390625,0.751667236328125,"[4.71349169921875,1.485894775390625,0.751667236328125]",null,
EXP008,21,21,ok,ok,2026-04-02T13:20:02.982420+00:00,15:19:59,4.71162353515625,1.365997802734375,0.7518383178710938,"[4.71162353515625,1.365997802734375,0.7518383178710938]",null,
EXP008,22,22,ok,ok,2026-04-02T13:20:35.982649+00:00,15:20:32,4.70969580078125,1.246304443359375,0.7521617431640625,"[4.70969580078125,1.246304443359375,0.7521617431640625]",null,
EXP008,23,23,ok,ok,2026-04-02T13:21:08.985155+00:00,15:21:05,4.7079169921875,1.1266201171875,0.7523300170898437,"[4.7079169921875,1.1266201171875,0.7523300170898437]",null,
EXP008,24,24,ok,ok,2026-04-02T13:21:41.981205+00:00,15:21:38,4.70568505859375,1.006631103515625,0.7526521606445312,"[4.70568505859375,1.006631103515625,0.7526521606445312]",null,
EXP008,25,25,ok,ok,2026-04-02T13:22:14.985270+00:00,15:22:11,4.7042900390625,0.8867605590820312,0.7529400024414062,"[4.7042900390625,0.8867605590820312,0.7529400024414062]",null,
EXP008,26,26,ok,ok,2026-04-02T13:22:47.983191+00:00,15:22:44,4.584771484375,0.8876787109375,0.7519199829101563,"[4.584771484375,0.8876787109375,0.7519199829101563]",null,
EXP008,27,27,ok,ok,2026-04-02T13:23:20.984942+00:00,15:23:17,4.58649462890625,1.0079192504882812,0.7517435302734375,"[4.58649462890625,1.0079192504882812,0.7517435302734375]",null,
EXP008,28,28,ok,ok,2026-04-02T13:23:53.984319+00:00,15:23:50,4.58862744140625,1.1280057373046875,0.7515310668945312,"[4.58862744140625,1.1280057373046875,0.7515310668945312]",null,
