experiment_id,cycle_id,meas_id,move_status,position_status,captured_at_utc,position_t,x,y,z,position,rotation_matrix_json,error
EXP004,1,1,ok,ok,2026-04-01T14:05:21.097908+00:00,16:05:17,1.918206298828125,2.865391357421875,0.7392034912109375,"[1.918206298828125,2.865391357421875,0.7392034912109375]",null,
EXP004,2,2,ok,ok,2026-04-01T14:06:01.034458+00:00,16:05:57,2.544560302734375,2.253501220703125,0.7399358520507813,"[2.544560302734375,2.253501220703125,0.7399358520507813]",null,
EXP004,3,3,ok,ok,2026-04-01T14:06:33.988294+00:00,16:06:30,2.535789794921875,2.377963134765625,0.7397802734375,"[2.535789794921875,2.377963134765625,0.7397802734375]",null,
EXP004,4,4,ok,ok,2026-04-01T14:07:06.985252+00:00,16:07:03,2.53552490234375,2.49771826171875,0.7400350341796875,"[2.53552490234375,2.49771826171875,0.7400350341796875]",null,
EXP004,5,5,ok,ok,2026-04-01T14:07:40.099336+00:00,16:07:36,2.534751220703125,2.613234619140625,0.7404882202148437,"[2.534751220703125,2.613234619140625,0.7404882202148437]",null,
EXP004,6,6,ok,ok,2026-04-01T14:08:12.985772+00:00,16:08:09,2.534259033203125,2.7375107421875,0.7407791748046875,"[2.534259033203125,2.7375107421875,0.7407791748046875]",null,
EXP004,7,7,ok,ok,2026-04-01T14:08:46.069595+00:00,16:08:42,2.53311279296875,2.853062744140625,0.7413577270507813,"[2.53311279296875,2.853062744140625,0.7413577270507813]",null,
EXP004,8,8,ok,ok,2026-04-01T14:09:18.985608+00:00,16:09:15,2.532525390625,2.9772548828125,0.741716796875,"[2.532525390625,2.9772548828125,0.741716796875]",null,
EXP004,9,9,ok,ok,2026-04-01T14:09:51.986267+00:00,16:09:48,2.5335390625,3.097103759765625,0.7423085327148438,"[2.5335390625,3.097103759765625,0.7423085327148438]",null,
EXP004,10,10,ok,ok,2026-04-01T14:10:25.098357+00:00,16:10:21,2.5339501953125,3.21162890625,0.7427741088867188,"[2.5339501953125,3.21162890625,0.7427741088867188]",null,
EXP004,11,11,ok,ok,2026-04-01T14:10:57.980145+00:00,16:10:54,2.53475732421875,3.336721435546875,0.7436969604492187,"[2.53475732421875,3.336721435546875,0.7436969604492187]",null,
EXP004,12,12,ok,ok,2026-04-01T14:11:31.061645+00:00,16:11:27,2.534824951171875,3.45098486328125,0.7445479125976563,"[2.534824951171875,3.45098486328125,0.7445479125976563]",null,
EXP004,13,13,ok,ok,2026-04-01T14:12:02.951298+00:00,16:11:59,2.53409765625,3.483126953125,0.744646728515625,"[2.53409765625,3.483126953125,0.744646728515625]",null,
EXP004,14,14,ok,ok,2026-04-01T14:12:36.056951+00:00,16:12:32,2.41005419921875,3.48215478515625,0.74402734375,"[2.41005419921875,3.48215478515625,0.74402734375]",null,
EXP004,15,15,ok,ok,2026-04-01T14:13:07.954538+00:00,16:13:04,2.415947998046875,3.45124658203125,0.7444295043945313,"[2.415947998046875,3.45124658203125,0.7444295043945313]",null,
EXP004,16,16,ok,ok,2026-04-01T14:13:40.979008+00:00,16:13:37,2.415798828125,3.329483154296875,0.7437128295898437,"[2.415798828125,3.329483154296875,0.7437128295898437]",null,
EXP004,17,17,ok,ok,2026-04-01T14:14:13.990524+00:00,16:14:10,2.414874755859375,3.2095947265625,0.7429109497070312,"[2.414874755859375,3.2095947265625,0.7429109497070312]",null,
EXP004,18,18,ok,ok,2026-04-01T14:14:46.979432+00:00,16:14:43,2.4143681640625,3.089926513671875,0.7424564208984376,"[2.4143681640625,3.089926513671875,0.7424564208984376]",null,
EXP004,19,19,ok,ok,2026-04-01T14:15:19.988247+00:00,16:15:16,2.41360498046875,2.970234619140625,0.741858642578125,"[2.41360498046875,2.970234619140625,0.741858642578125]",null,
