experiment_id,cycle_id,meas_id,move_status,position_status,captured_at_utc,position_t,x,y,z,position,rotation_matrix_json,error
EXP010,1,1,ok,ok,2026-04-03T06:44:38.371662+00:00,08:44:34,5.09872216796875,1.931152587890625,0.7527635498046875,"[5.09872216796875,1.931152587890625,0.7527635498046875]",null,
EXP010,2,2,ok,ok,2026-04-03T06:45:19.990378+00:00,08:45:16,5.71580419921875,1.3104478759765625,0.754934814453125,"[5.71580419921875,1.3104478759765625,0.754934814453125]",null,
EXP010,3,3,ok,ok,2026-04-03T06:45:53.980584+00:00,08:45:50,5.71222900390625,1.431764404296875,0.7549239501953126,"[5.71222900390625,1.431764404296875,0.7549239501953126]",null,
EXP010,4,4,ok,ok,2026-04-03T06:46:27.998742+00:00,08:46:24,5.713111328125,1.5516414794921876,0.7549046630859375,"[5.713111328125,1.5516414794921876,0.7549046630859375]",null,
EXP010,5,5,ok,ok,2026-04-03T06:47:02.093451+00:00,08:46:58,5.71437060546875,1.6707613525390625,0.75504833984375,"[5.71437060546875,1.6707613525390625,0.75504833984375]",null,
EXP010,6,6,ok,ok,2026-04-03T06:47:36.081258+00:00,08:47:32,5.71574853515625,1.7905364990234376,0.7551223754882812,"[5.71574853515625,1.7905364990234376,0.7551223754882812]",null,
EXP010,7,7,ok,ok,2026-04-03T06:48:09.981728+00:00,08:48:06,5.71689794921875,1.911003662109375,0.755308837890625,"[5.71689794921875,1.911003662109375,0.755308837890625]",null,
EXP010,8,8,ok,ok,2026-04-03T06:48:44.982480+00:00,08:48:41,5.71850390625,2.0306695556640624,0.7556510620117187,"[5.71850390625,2.0306695556640624,0.7556510620117187]",null,
EXP010,9,9,ok,ok,2026-04-03T06:49:18.981020+00:00,08:49:15,5.7198291015625,2.15051904296875,0.7559749145507813,"[5.7198291015625,2.15051904296875,0.7559749145507813]",null,
EXP010,10,10,ok,ok,2026-04-03T06:49:52.987441+00:00,08:49:49,5.72149560546875,2.270430908203125,0.7563458862304687,"[5.72149560546875,2.270430908203125,0.7563458862304687]",null,
EXP010,11,11,ok,ok,2026-04-03T06:50:26.963202+00:00,08:50:23,5.7227890625,2.3902470703125,0.7566098022460938,"[5.7227890625,2.3902470703125,0.7566098022460938]",null,
EXP010,12,12,ok,ok,2026-04-03T06:51:00.079071+00:00,08:50:56,5.72389208984375,2.509491455078125,0.7569369506835938,"[5.72389208984375,2.509491455078125,0.7569369506835938]",null,
EXP010,13,13,ok,ok,2026-04-03T06:51:32.945175+00:00,08:51:29,5.7243193359375,2.53875439453125,0.7570899658203125,"[5.7243193359375,2.53875439453125,0.7570899658203125]",null,
EXP010,14,14,ok,ok,2026-04-03T06:52:07.056452+00:00,08:52:03,5.6020166015625,2.541303466796875,0.7564188842773437,"[5.6020166015625,2.541303466796875,0.7564188842773437]",null,
EXP010,15,15,ok,ok,2026-04-03T06:52:39.936189+00:00,08:52:36,5.60378955078125,2.512376220703125,0.7563919067382813,"[5.60378955078125,2.512376220703125,0.7563919067382813]",null,
EXP010,16,16,ok,ok,2026-04-03T06:53:13.980326+00:00,08:53:10,5.60236328125,2.390844482421875,0.7561019897460938,"[5.60236328125,2.390844482421875,0.7561019897460938]",null,
EXP010,17,17,ok,ok,2026-04-03T06:53:48.107494+00:00,08:53:44,5.60084423828125,2.271539306640625,0.7558035278320312,"[5.60084423828125,2.271539306640625,0.7558035278320312]",null,
EXP010,18,18,ok,ok,2026-04-03T06:54:22.092627+00:00,08:54:18,5.59926904296875,2.15158642578125,0.7554391479492187,"[5.59926904296875,2.15158642578125,0.7554391479492187]",null,
EXP010,19,19,ok,ok,2026-04-03T06:54:56.093267+00:00,08:54:52,5.59823046875,2.031803466796875,0.7553495483398438,"[5.59823046875,2.031803466796875,0.7553495483398438]",null,
EXP010,20,20,ok,ok,2026-04-03T06:55:29.981510+00:00,08:55:26,5.59661474609375,1.9113826904296876,0.7548717651367187,"[5.59661474609375,1.9113826904296876,0.7548717651367187]",null,
EXP010,21,21,ok,ok,2026-04-03T06:56:04.095343+00:00,08:56:00,5.595048828125,1.7924554443359375,0.7545950927734375,"[5.595048828125,1.7924554443359375,0.7545950927734375]",null,
EXP010,22,22,ok,ok,2026-04-03T06:56:37.967362+00:00,08:56:34,5.594443359375,1.6717445068359376,0.7545756225585938,"[5.594443359375,1.6717445068359376,0.7545756225585938]",null,
EXP010,23,23,ok,ok,2026-04-03T06:57:11.980422+00:00,08:57:08,5.5931337890625,1.5519473876953125,0.7545758666992187,"[5.5931337890625,1.5519473876953125,0.7545758666992187]",null,
EXP010,24,24,ok,ok,2026-04-03T06:57:44.980792+00:00,08:57:41,5.5918642578125,1.4319798583984376,0.754444091796875,"[5.5918642578125,1.4319798583984376,0.754444091796875]",null,
EXP010,25,25,ok,ok,2026-04-03T06:58:18.981057+00:00,08:58:15,5.59082666015625,1.3118360595703125,0.7542757568359375,"[5.59082666015625,1.3118360595703125,0.7542757568359375]",null,
EXP010,26,26,ok,ok,2026-04-03T06:58:51.980994+00:00,08:58:48,5.46789697265625,1.3134591064453125,0.7535964965820312,"[5.46789697265625,1.3134591064453125,0.7535964965820312]",null,
EXP010,27,27,ok,ok,2026-04-03T06:59:25.984509+00:00,08:59:22,5.47241552734375,1.4342742919921876,0.7539950561523437,"[5.47241552734375,1.4342742919921876,0.7539950561523437]",null,
EXP010,28,28,ok,ok,2026-04-03T06:59:59.983488+00:00,08:59:56,5.47439208984375,1.5545823974609374,0.7541006469726562,"[5.47439208984375,1.5545823974609374,0.7541006469726562]",null,
EXP010,29,29,ok,ok,2026-04-03T07:00:33.983712+00:00,09:00:30,5.47489111328125,1.6737337646484376,0.7541218872070312,"[5.47489111328125,1.6737337646484376,0.7541218872070312]",null,
EXP010,30,30,ok,ok,2026-04-03T07:01:08.091479+00:00,09:01:04,5.47572412109375,1.792751220703125,0.7541318359375,"[5.47572412109375,1.792751220703125,0.7541318359375]",null,
EXP010,31,31,ok,ok,2026-04-03T07:01:42.066690+00:00,09:01:38,5.47689697265625,1.91268115234375,0.7543485107421875,"[5.47689697265625,1.91268115234375,0.7543485107421875]",null,
EXP010,32,32,ok,ok,2026-04-03T07:02:15.983022+00:00,09:02:12,5.47866064453125,2.0329271240234377,0.7549801635742187,"[5.47866064453125,2.0329271240234377,0.7549801635742187]",null,
EXP010,33,33,ok,ok,2026-04-03T07:02:49.983349+00:00,09:02:46,5.47976708984375,2.1526533203125,0.75502392578125,"[5.47976708984375,2.1526533203125,0.75502392578125]",null,
EXP010,34,34,ok,ok,2026-04-03T07:03:24.081701+00:00,09:03:20,5.48144140625,2.271790283203125,0.7553661499023437,"[5.48144140625,2.271790283203125,0.7553661499023437]",null,
EXP010,35,35,ok,ok,2026-04-03T07:03:57.981961+00:00,09:03:54,5.4828388671875,2.392606201171875,0.7556939697265626,"[5.4828388671875,2.392606201171875,0.7556939697265626]",null,
EXP010,36,36,ok,ok,2026-04-03T07:04:32.051815+00:00,09:04:28,5.4842177734375,2.5116767578125,0.7559411010742187,"[5.4842177734375,2.5116767578125,0.7559411010742187]",null,
EXP010,37,37,ok,ok,2026-04-03T07:05:04.938120+00:00,09:05:01,5.48459765625,2.540868408203125,0.7559769287109375,"[5.48459765625,2.540868408203125,0.7559769287109375]",null,
EXP010,38,38,ok,ok,2026-04-03T07:05:39.034361+00:00,09:05:35,5.35969921875,2.543407958984375,0.7551961669921875,"[5.35969921875,2.543407958984375,0.7551961669921875]",null,
EXP010,39,39,ok,ok,2026-04-03T07:06:11.935138+00:00,09:06:08,5.3638408203125,2.511763671875,0.7554630126953125,"[5.3638408203125,2.511763671875,0.7554630126953125]",null,
EXP010,40,40,ok,ok,2026-04-03T07:06:46.031778+00:00,09:06:42,5.36234033203125,2.393046142578125,0.755034423828125,"[5.36234033203125,2.393046142578125,0.755034423828125]",null,
EXP010,41,41,ok,ok,2026-04-03T07:07:20.043234+00:00,09:07:16,5.36087841796875,2.273857421875,0.7548184814453125,"[5.36087841796875,2.273857421875,0.7548184814453125]",null,
EXP010,42,42,ok,ok,2026-04-03T07:07:54.037616+00:00,09:07:50,5.359171875,2.15394140625,0.7544593505859375,"[5.359171875,2.15394140625,0.7544593505859375]",null,
EXP010,43,43,ok,ok,2026-04-03T07:08:28.022289+00:00,09:08:24,5.357775390625,2.0333778076171876,0.7541939697265625,"[5.357775390625,2.0333778076171876,0.7541939697265625]",null,
EXP010,44,44,ok,ok,2026-04-03T07:09:02.036232+00:00,09:08:58,5.356416015625,1.91427587890625,0.754044189453125,"[5.356416015625,1.91427587890625,0.754044189453125]",null,
EXP010,45,45,ok,ok,2026-04-03T07:09:36.046406+00:00,09:09:32,5.35540185546875,1.7946041259765626,0.75363671875,"[5.35540185546875,1.7946041259765626,0.75363671875]",null,
